transaction_id,customer_id,product_id,transaction_date,quantity,discount_pct,payment_status,sales_channel,gross_revenue,discount_amount,net_revenue,estimated_cost,estimated_margin
T50811,C10509,P1192,2026-02-15,4,0.0,Paid,Direct,3826.2,0.0,3826.2,3327.12,499.08
T50812,C10194,P1274,2025-01-14,13,0.0,Failed,Direct,20820.67,0.0,20820.67,10013.51,10807.16
T50813,C10180,P1008,2025-11-14,24,0.05,Paid,Partner,35131.68,1756.58,33375.1,10412.16,22962.94
T50814,C10663,P1008,2026-08-03,18,0.02,Paid,Partner,26348.76,526.98,25821.78,7809.12,18012.66
T50815,C10463,P1275,2026-04-02,19,0.05,Paid,Direct,31617.71,1580.89,30036.82,2421.17,27615.65
T50816,C10574,P1091,2025-10-21,23,0.02,Paid,Direct,38811.81,776.24,38035.57,9174.47,28861.1
T50817,C10373,P1318,2025-07-04,10,0.0,Paid,Direct,9863.2,0.0,9863.2,4341.6,5521.6
T50818,C10339,P1324,2026-05-01,2,0.0,Paid,Direct,4242.36,0.0,4242.36,1308.54,2933.82
T50819,C10666,P1308,2026-05-14,26,0.0,Paid,Direct,40017.12,0.0,40017.12,11312.34,28704.78
T50820,C10007,P1348,2025-08-02,18,0.02,Pending,Direct,16616.7,332.33,16284.37,13552.92,2731.45
T50821,C10434,P1288,2025-03-04,17,0.05,Paid,Partner,22924.67,1146.23,21778.44,7097.5,14680.94
T50822,C10370,P1134,2025-12-04,17,0.15,Paid,Partner,16383.41,2457.51,13925.9,4021.18,9904.72
T50823,C10779,P1347,2026-01-03,25,0.0,Paid,Partner,53935.25,0.0,53935.25,6301.25,47634.0
T50824,C10728,P1121,2026-06-26,23,0.05,Paid,Partner,31134.87,1556.74,29578.13,27073.76,2504.37
T50825,C10425,P1205,2026-06-01,20,0.0,Paid,Online,16085.0,0.0,16085.0,13987.0,2098.0
T50826,C10262,P1001,2025-05-13,23,0.05,Paid,Online,48639.94,2432.0,46207.94,13048.13,33159.81
T50827,C10235,P1336,2025-05-27,9,0.0,Paid,Direct,14839.47,0.0,14839.47,9207.27,5632.2
T50828,C10211,P1207,2026-08-02,21,0.05,Failed,Direct,23037.63,1151.88,21885.75,20032.74,1853.01
T50829,C10273,P1332,2025-07-09,29,0.0,Paid,Direct,56568.85,0.0,56568.85,29518.23,27050.62
T50830,C10760,P1123,2025-09-23,7,0.0,Paid,Online,10769.08,0.0,10769.08,6671.07,4098.01
T50831,C10045,P1109,2025-06-27,17,0.05,Paid,Direct,14071.75,703.59,13368.16,12236.26,1131.9
T50832,C10026,P1182,2025-08-17,20,0.02,Paid,Direct,35136.8,702.74,34434.06,19503.0,14931.06
T50833,C10539,P1302,2025-11-24,15,0.02,Paid,Direct,13184.4,263.69,12920.71,11464.65,1456.06
T50834,C10223,P1192,2025-06-19,29,0.0,Paid,Partner,27739.95,0.0,27739.95,24121.62,3618.33
T50835,C10830,P1277,2025-08-28,12,0.2,Paid,Partner,23694.48,4738.9,18955.58,10496.76,8458.82
T50836,C10752,P1075,2025-07-24,7,0.0,Paid,Partner,7902.23,0.0,7902.23,5671.12,2231.11
T50837,C10769,P1271,2025-03-04,4,0.02,Paid,Partner,5418.0,108.36,5309.64,4711.32,598.32
T50838,C10457,P1256,2026-04-02,25,0.1,Paid,Online,50838.25,5083.83,45754.42,23619.0,22135.42
T50839,C10437,P1313,2026-06-01,20,0.05,Paid,Direct,20190.2,1009.51,19180.69,14423.0,4757.69
T50840,C10425,P1020,2025-10-13,17,0.0,Paid,Online,18171.3,0.0,18171.3,4773.26,13398.04
T50841,C10196,P1134,2025-04-29,13,0.05,Paid,Partner,12528.49,626.42,11902.07,3075.02,8827.05
T50842,C10567,P1031,2026-01-08,12,0.0,Paid,Direct,8984.64,0.0,8984.64,2731.68,6252.96
T50843,C10863,P1140,2025-11-06,28,0.02,Paid,Online,45392.48,907.85,44484.63,12510.4,31974.23
T50844,C10256,P1265,2025-11-16,20,0.02,Failed,Online,23765.2,475.3,23289.9,20665.4,2624.5
T50845,C10056,P1224,2025-12-11,28,0.1,Pending,Partner,52485.16,5248.52,47236.64,16110.92,31125.72
T50846,C10564,P1263,2026-02-21,24,0.1,Paid,Online,42921.36,4292.14,38629.22,21950.64,16678.58
T50847,C10399,P1258,2025-01-24,23,0.0,Paid,Direct,31901.46,0.0,31901.46,23426.42,8475.04
T50848,C10797,P1347,2025-02-27,17,0.0,Failed,Direct,36675.97,0.0,36675.97,4284.85,32391.12
T50849,C10856,P1307,2025-02-25,8,0.02,Pending,Direct,7697.12,153.94,7543.18,5911.2,1631.98
T50850,C10950,P1205,2025-03-31,19,0.02,Paid,Online,15280.75,305.62,14975.13,13287.65,1687.48
T50851,C10393,P1306,2026-07-18,21,0.02,Paid,Partner,26979.96,539.6,26440.36,6798.54,19641.82
T50852,C10901,P1016,2026-02-28,16,0.05,Paid,Online,20635.84,1031.79,19604.05,5598.24,14005.81
T50853,C10117,P1252,2026-01-21,1,0.02,Pending,Partner,1186.04,23.72,1162.32,1031.34,130.98
T50854,C10372,P1182,2026-02-10,28,0.15,Failed,Partner,49191.52,7378.73,41812.79,27304.2,14508.59
T50855,C10265,P1334,2025-01-20,24,0.02,Pending,Direct,29037.36,580.75,28456.61,5034.24,23422.37
T50856,C10923,P1176,2025-05-04,11,0.0,Paid,Direct,8922.21,0.0,8922.21,2990.35,5931.86
T50857,C10600,P1062,2026-04-06,15,0.0,Pending,Direct,16541.7,0.0,16541.7,14384.1,2157.6
T50858,C10365,P1253,2025-09-26,4,0.05,Paid,Partner,6938.08,346.9,6591.18,576.4,6014.78
T50859,C10152,P1332,2025-10-22,28,0.0,Paid,Direct,54618.2,0.0,54618.2,28500.36,26117.84
T50860,C10782,P1005,2026-03-12,7,0.0,Paid,Online,10917.97,0.0,10917.97,7543.83,3374.14
T50861,C10654,P1022,2025-02-13,11,0.0,Paid,Partner,13402.84,0.0,13402.84,11654.61,1748.23
T50862,C10852,P1231,2026-04-09,13,0.05,Paid,Direct,10764.13,538.21,10225.92,5173.74,5052.18
T50863,C10438,P1194,2026-01-30,8,0.15,Paid,Online,16867.76,2530.16,14337.6,8689.36,5648.24
T50864,C10149,P1192,2025-08-23,19,0.02,Paid,Partner,18174.45,363.49,17810.96,15803.82,2007.14
T50865,C10334,P1031,2025-10-17,29,0.0,Pending,Partner,21712.88,0.0,21712.88,6601.56,15111.32
T50866,C10620,P1200,2025-02-13,25,0.02,Paid,Direct,7058.75,141.18,6917.57,6138.0,779.57
T50867,C10240,P1198,2025-04-29,16,0.02,Paid,Direct,33880.64,677.61,33203.03,6914.72,26288.31
T50868,C10070,P1297,2025-05-23,4,0.2,Paid,Direct,3017.0,603.4,2413.6,854.08,1559.52
T50869,C10823,P1136,2026-05-25,26,0.02,Paid,Direct,51153.44,1023.07,50130.37,14219.92,35910.45
T50870,C10530,P1121,2025-03-07,8,0.05,Paid,Partner,10829.52,541.48,10288.04,9416.96,871.08
T50871,C10396,P1028,2025-06-19,27,0.15,Paid,Online,54258.12,8138.72,46119.4,6511.59,39607.81
T50872,C10552,P1198,2025-03-18,12,0.05,Paid,Online,25410.48,1270.52,24139.96,5186.04,18953.92
T50873,C10738,P1226,2025-06-15,16,0.0,Paid,Direct,20399.2,0.0,20399.2,17738.4,2660.8
T50874,C10001,P1098,2025-01-07,13,0.05,Pending,Online,14341.6,717.08,13624.52,9647.04,3977.48
T50875,C10440,P1255,2025-06-08,14,0.02,Paid,Direct,18018.0,360.36,17657.64,15667.82,1989.82
T50876,C10254,P1328,2026-02-24,5,0.02,Paid,Direct,10103.95,202.08,9901.87,3220.35,6681.52
T50877,C10091,P1060,2026-03-22,17,0.2,Paid,Partner,24534.57,4906.91,19627.66,16674.96,2952.7
T50878,C10035,P1200,2025-08-09,12,0.0,Failed,Online,3388.2,0.0,3388.2,2946.24,441.96
T50879,C10440,P1243,2026-02-14,25,0.02,Paid,Online,9419.75,188.4,9231.35,7549.75,1681.6
T50880,C10543,P1006,2025-12-25,14,0.0,Paid,Partner,22345.12,0.0,22345.12,15129.24,7215.88
T50881,C10507,P1062,2026-06-08,28,0.0,Paid,Direct,30877.84,0.0,30877.84,26850.32,4027.52
T50882,C10782,P1138,2026-04-12,9,0.05,Paid,Direct,5088.15,254.41,4833.74,4424.49,409.25
T50883,C10457,P1048,2025-05-14,10,0.1,Pending,Direct,17256.9,1725.69,15531.21,11503.0,4028.21
T50884,C10589,P1124,2025-12-08,2,0.05,Paid,Partner,1839.04,91.95,1747.09,1599.16,147.93
T50885,C10816,P1051,2026-04-02,22,0.0,Paid,Direct,44320.76,0.0,44320.76,2372.48,41948.28
T50886,C10657,P1313,2025-06-27,3,0.0,Pending,Direct,3028.53,0.0,3028.53,2163.45,865.08
T50887,C10910,P1209,2025-11-29,9,0.02,Pending,Direct,5190.75,103.82,5086.93,4513.68,573.25
T50888,C10221,P1115,2025-08-21,27,0.02,Paid,Partner,44977.41,899.55,44077.86,27363.69,16714.17
T50889,C10786,P1272,2025-06-29,18,0.1,Paid,Partner,15834.06,1583.41,14250.65,13768.74,481.91
T50890,C10696,P1006,2025-04-26,17,0.05,Paid,Direct,27133.36,1356.67,25776.69,18371.22,7405.47
T50891,C10582,P1208,2025-01-21,24,0.15,Paid,Direct,22517.52,3377.63,19139.89,14805.36,4334.53
T50892,C10003,P1239,2026-03-11,23,0.1,Pending,Partner,46772.57,4677.26,42095.31,2587.04,39508.27
T50893,C10541,P1283,2026-04-20,26,0.02,Pending,Partner,30938.7,618.77,30319.93,24912.42,5407.51
T50894,C10858,P1077,2026-01-14,20,0.05,Paid,Direct,40036.4,2001.82,38034.58,11767.2,26267.38
T50895,C10644,P1207,2025-05-20,14,0.05,Paid,Direct,15358.42,767.92,14590.5,13355.16,1235.34
T50896,C10005,P1268,2025-01-11,4,0.2,Paid,Online,1362.56,272.51,1090.05,1184.84,-94.79
T50897,C10287,P1279,2026-01-02,11,0.02,Paid,Partner,4491.85,89.84,4402.01,2010.03,2391.98
T50898,C10569,P1061,2025-04-26,21,0.05,Pending,Direct,14573.79,728.69,13845.1,12672.87,1172.23
T50899,C10811,P1341,2025-11-15,8,0.02,Paid,Partner,15395.36,307.91,15087.45,3452.48,11634.97
T50900,C10444,P1095,2026-07-17,20,0.05,Paid,Partner,34871.0,1743.55,33127.45,2840.8,30286.65
T50901,C10856,P1136,2025-01-03,4,0.15,Paid,Direct,7869.76,1180.46,6689.3,2187.68,4501.62
T50902,C10795,P1067,2025-12-01,2,0.15,Paid,Direct,1560.9,234.14,1326.76,681.12,645.64
T50903,C10267,P1052,2026-07-31,11,0.0,Paid,Online,14889.6,0.0,14889.6,7720.02,7169.58
T50904,C10194,P1089,2025-07-13,7,0.0,Paid,Direct,8947.47,0.0,8947.47,7780.43,1167.04
T50905,C10902,P1047,2026-04-18,26,0.1,Paid,Direct,29621.02,2962.1,26658.92,21382.66,5276.26
T50906,C10589,P1256,2026-04-26,11,0.05,Paid,Partner,22368.83,1118.44,21250.39,10392.36,10858.03
T50907,C10848,P1209,2025-10-10,13,0.15,Paid,Direct,7497.75,1124.66,6373.09,6519.76,-146.67
T50908,C10922,P1136,2025-06-27,12,0.0,Paid,Partner,23609.28,0.0,23609.28,6563.04,17046.24
T50909,C10424,P1191,2026-01-30,10,0.1,Paid,Direct,13024.5,1302.45,11722.05,9472.4,2249.65
T50910,C10045,P1211,2025-12-26,27,0.05,Failed,Direct,27444.69,1372.23,26072.46,23865.03,2207.43
T50911,C10909,P1064,2025-10-04,22,0.0,Paid,Direct,5116.76,0.0,5116.76,4449.28,667.48
T50912,C10583,P1103,2025-04-22,5,0.0,Pending,Online,6443.5,0.0,6443.5,5300.05,1143.45
T50913,C10120,P1308,2026-03-08,7,0.05,Paid,Partner,10773.84,538.69,10235.15,3045.63,7189.52
T50914,C10529,P1004,2025-05-03,3,0.0,Paid,Partner,3168.63,0.0,3168.63,2755.32,413.31
T50915,C10027,P1334,2025-03-19,8,0.1,Paid,Direct,9679.12,967.91,8711.21,1678.08,7033.13
T50916,C10289,P1337,2025-02-08,20,0.05,Paid,Partner,35101.4,1755.07,33346.33,2844.8,30501.53
T50917,C10347,P1088,2025-09-16,28,0.02,Failed,Direct,60714.92,1214.3,59500.62,6751.92,52748.7
T50918,C10454,P1112,2025-03-11,14,0.0,Paid,Partner,22570.52,0.0,22570.52,6978.3,15592.22
T50919,C10565,P1072,2025-07-14,3,0.2,Paid,Direct,4347.69,869.54,3478.15,1626.24,1851.91
T50920,C10839,P1196,2025-05-21,2,0.05,Paid,Partner,2075.18,103.76,1971.42,766.0,1205.42
T50921,C10351,P1074,2025-09-24,13,0.1,Paid,Direct,18482.49,1848.25,16634.24,7240.87,9393.37
T50922,C10735,P1276,2026-03-28,8,0.1,Paid,Direct,9846.24,984.62,8861.62,8561.92,299.7
T50923,C10942,P1135,2025-09-19,17,0.05,Failed,Partner,12127.63,606.38,11521.25,10458.74,1062.51
T50924,C10748,P1338,2025-11-20,4,0.15,Paid,Direct,5273.44,791.02,4482.42,1577.12,2905.3
T50925,C10254,P1298,2025-03-24,7,0.05,Paid,Direct,10572.94,528.65,10044.29,1611.33,8432.96
T50926,C10677,P1140,2025-03-07,17,0.02,Pending,Online,27559.72,551.19,27008.53,7595.6,19412.93
T50927,C10281,P1208,2026-07-21,9,0.0,Paid,Direct,8444.07,0.0,8444.07,5552.01,2892.06
T50928,C10477,P1008,2025-12-26,11,0.0,Paid,Partner,16102.02,0.0,16102.02,4772.24,11329.78
T50929,C10634,P1023,2025-01-09,7,0.05,Pending,Partner,11889.01,594.45,11294.56,2100.07,9194.49
T50930,C10293,P1177,2025-11-24,2,0.0,Paid,Partner,1639.3,0.0,1639.3,1425.48,213.82
T50931,C10003,P1165,2025-01-06,11,0.05,Paid,Direct,8066.41,403.32,7663.09,2572.9,5090.19
T50932,C10837,P1139,2025-02-14,10,0.2,Pending,Partner,8509.5,1701.9,6807.6,4903.6,1904.0
T50933,C10727,P1031,2025-08-05,27,0.02,Paid,Direct,20215.44,404.31,19811.13,6146.28,13664.85
T50934,C10123,P1293,2026-01-16,26,0.0,Pending,Direct,37041.42,0.0,37041.42,6402.5,30638.92
T50935,C10377,P1142,2025-12-26,13,0.05,Paid,Partner,28566.46,1428.32,27138.14,11024.39,16113.75
T50936,C10261,P1164,2026-04-04,9,0.0,Paid,Online,11677.41,0.0,11677.41,10154.25,1523.16
T50937,C10977,P1141,2025-04-15,13,0.1,Paid,Direct,23467.99,2346.8,21121.19,6565.0,14556.19
T50938,C10941,P1174,2025-04-22,18,0.02,Paid,Direct,13747.32,274.95,13472.37,3356.28,10116.09
T50939,C10691,P1226,2025-11-06,12,0.02,Paid,Partner,15299.4,305.99,14993.41,13303.8,1689.61
T50940,C10440,P1267,2026-05-19,22,0.05,Paid,Direct,22840.4,1142.02,21698.38,19861.16,1837.22
T50941,C10052,P1192,2026-02-24,28,0.02,Paid,Partner,26783.4,535.67,26247.73,23289.84,2957.89
T50942,C10246,P1058,2026-01-24,12,0.0,Paid,Direct,11604.36,0.0,11604.36,8970.84,2633.52
T50943,C10092,P1306,2025-02-24,4,0.0,Paid,Direct,5139.04,0.0,5139.04,1294.96,3844.08
T50944,C10789,P1099,2026-05-25,4,0.02,Paid,Partner,8618.92,172.38,8446.54,3369.6,5076.94
T50945,C10088,P1005,2026-07-25,26,0.15,Paid,Online,40552.46,6082.87,34469.59,28019.94,6449.65
T50946,C10677,P1013,2025-12-04,13,0.0,Paid,Direct,13700.18,0.0,13700.18,11913.2,1786.98
T50947,C10952,P1270,2025-07-15,10,0.0,Paid,Online,10063.5,0.0,10063.5,8750.9,1312.6
T50948,C10307,P1135,2026-01-20,18,0.0,Paid,Direct,12841.02,0.0,12841.02,11073.96,1767.06
T50949,C10684,P1007,2026-01-08,28,0.02,Paid,Direct,26462.24,529.24,25933.0,18511.36,7421.64
T50950,C10879,P1284,2026-06-23,13,0.0,Paid,Direct,28380.82,0.0,28380.82,10306.14,18074.68
T50951,C10427,P1106,2025-03-06,10,0.1,Paid,Direct,18363.0,1836.3,16526.7,2832.8,13693.9
T50952,C10448,P1342,2025-10-26,26,0.0,Paid,Partner,46438.6,0.0,46438.6,23707.32,22731.28
T50953,C10200,P1307,2026-02-16,3,0.05,Paid,Direct,2886.42,144.32,2742.1,2216.7,525.4
T50954,C10427,P1016,2025-07-22,25,0.0,Pending,Direct,32243.5,0.0,32243.5,8747.25,23496.25
T50955,C10873,P1241,2026-05-03,16,0.02,Paid,Direct,8576.96,171.54,8405.42,3842.88,4562.54
T50956,C10663,P1211,2025-02-07,1,0.0,Paid,Partner,1016.47,0.0,1016.47,883.89,132.58
T50957,C10201,P1060,2025-03-03,7,0.05,Paid,Online,10102.47,505.12,9597.35,6866.16,2731.19
T50958,C10526,P1120,2026-04-04,20,0.15,Paid,Direct,38183.2,5727.48,32455.72,21819.4,10636.32
T50959,C10706,P1171,2025-03-15,22,0.0,Paid,Direct,36778.5,0.0,36778.5,25070.1,11708.4
T50960,C10077,P1051,2025-08-31,6,0.2,Paid,Online,12087.48,2417.5,9669.98,647.04,9022.94
T50961,C10763,P1252,2025-06-13,20,0.0,Paid,Direct,23720.8,0.0,23720.8,20626.8,3094.0
T50962,C10201,P1097,2026-02-04,29,0.05,Paid,Partner,62940.44,3147.02,59793.42,4053.91,55739.51
T50963,C10294,P1328,2025-01-07,20,0.05,Paid,Partner,40415.8,2020.79,38395.01,12881.4,25513.61
T50964,C10416,P1280,2025-07-26,21,0.0,Paid,Online,9337.02,0.0,9337.02,5996.76,3340.26
T50965,C10504,P1222,2026-07-26,6,0.02,Paid,Direct,6205.32,124.11,6081.21,2464.8,3616.41
T50966,C10916,P1041,2025-08-02,19,0.0,Paid,Direct,32565.05,0.0,32565.05,4308.82,28256.23
T50967,C10222,P1008,2025-12-14,21,0.05,Paid,Direct,30740.22,1537.01,29203.21,9110.64,20092.57
T50968,C10255,P1051,2026-07-28,4,0.02,Paid,Direct,8058.32,161.17,7897.15,431.36,7465.79
T50969,C10378,P1174,2025-12-19,10,0.15,Paid,Direct,7637.4,1145.61,6491.79,1864.6,4627.19
T50970,C10857,P1273,2026-03-14,26,0.0,Paid,Online,42552.38,0.0,42552.38,3667.04,38885.34
T50971,C10965,P1053,2026-07-11,29,0.15,Failed,Direct,54898.74,8234.81,46663.93,22911.45,23752.48
T50972,C10454,P1247,2025-12-24,6,0.0,Pending,Direct,8159.4,0.0,8159.4,516.48,7642.92
T50973,C10693,P1016,2026-04-28,22,0.05,Paid,Direct,28374.28,1418.71,26955.57,7697.58,19257.99
T50974,C10917,P1092,2025-10-22,15,0.0,Paid,Direct,12904.65,0.0,12904.65,3780.75,9123.9
T50975,C10846,P1209,2026-04-18,18,0.0,Paid,Direct,10381.5,0.0,10381.5,9027.36,1354.14
T50976,C10681,P1289,2026-01-08,15,0.0,Failed,Direct,12547.35,0.0,12547.35,10910.7,1636.65
T50977,C10540,P1271,2025-07-16,26,0.05,Paid,Partner,35217.0,1760.85,33456.15,30623.58,2832.57
T50978,C10984,P1186,2025-11-20,13,0.0,Paid,Partner,19927.96,0.0,19927.96,2783.3,17144.66
T50979,C10239,P1012,2025-07-14,18,0.05,Paid,Direct,8742.42,437.12,8305.3,3344.4,4960.9
T50980,C10362,P1102,2025-08-19,20,0.2,Paid,Partner,14836.6,2967.32,11869.28,12901.4,-1032.12
T50981,C10712,P1274,2025-06-19,17,0.0,Paid,Direct,27227.03,0.0,27227.03,13094.59,14132.44
T50982,C10020,P1028,2025-10-12,26,0.0,Paid,Direct,52248.56,0.0,52248.56,6270.42,45978.14
T50983,C10500,P1247,2025-07-21,7,0.0,Paid,Online,9519.3,0.0,9519.3,602.56,8916.74
T50984,C10854,P1246,2025-12-30,28,0.0,Paid,Online,36872.64,0.0,36872.64,3374.0,33498.64
T50985,C10176,P1263,2025-08-03,20,0.02,Paid,Direct,35767.8,715.36,35052.44,18292.2,16760.24
T50986,C10803,P1076,2025-10-12,28,0.05,Paid,Direct,47906.32,2395.32,45511.0,29444.52,16066.48
T50987,C10412,P1085,2025-03-23,11,0.0,Pending,Direct,14122.46,0.0,14122.46,2680.81,11441.65
T50988,C10860,P1069,2025-08-13,14,0.0,Pending,Direct,12215.7,0.0,12215.7,10622.36,1593.34
T50989,C10634,P1137,2025-07-26,2,0.05,Paid,Partner,1069.14,53.46,1015.68,680.96,334.72
T50990,C10157,P1183,2026-07-12,27,0.0,Refunded,Direct,28314.63,0.0,28314.63,17042.67,11271.96
T50991,C10735,P1041,2025-09-17,24,0.05,Paid,Online,41134.8,2056.74,39078.06,5442.72,33635.34
T50992,C10056,P1198,2025-01-13,9,0.15,Paid,Partner,19057.86,2858.68,16199.18,3889.53,12309.65
T50993,C10243,P1083,2025-06-29,2,0.0,Pending,Direct,3302.9,0.0,3302.9,309.1,2993.8
T50994,C10888,P1196,2026-02-28,21,0.02,Paid,Online,21789.39,435.79,21353.6,8043.0,13310.6
T50995,C10875,P1105,2025-04-06,20,0.1,Pending,Partner,40912.8,4091.28,36821.52,2573.8,34247.72
T50996,C10046,P1334,2025-04-05,16,0.05,Paid,Direct,19358.24,967.91,18390.33,3356.16,15034.17
T50997,C10379,P1111,2025-08-05,5,0.1,Paid,Direct,7671.9,767.19,6904.71,675.8,6228.91
T50998,C10094,P1304,2025-07-26,27,0.1,Paid,Online,18090.27,1809.03,16281.24,14613.21,1668.03
T50999,C10271,P1061,2025-10-06,13,0.02,Paid,Online,9021.87,180.44,8841.43,7845.11,996.32
T51000,C10967,P1029,2025-01-20,22,0.02,Pending,Direct,5313.66,106.27,5207.39,2103.42,3103.97
T51001,C10195,P1066,2026-02-23,25,0.05,Paid,Partner,27957.75,1397.89,26559.86,24311.0,2248.86
T51002,C10641,P1146,2025-05-05,16,0.05,Paid,Online,21255.84,1062.79,20193.05,9897.92,10295.13
T51003,C10804,P1315,2026-02-17,3,0.05,Paid,Online,2988.54,149.43,2839.11,2598.72,240.39
T51004,C10880,P1061,2025-11-24,26,0.02,Paid,Direct,18043.74,360.87,17682.87,15690.22,1992.65
T51005,C10354,P1274,2025-04-28,20,0.1,Paid,Direct,32031.8,3203.18,28828.62,15405.4,13423.22
T51006,C10696,P1243,2025-09-30,26,0.0,Paid,Online,9796.54,0.0,9796.54,7851.74,1944.8
T51007,C10483,P1120,2025-01-22,18,0.0,Paid,Direct,34364.88,0.0,34364.88,19637.46,14727.42
T51008,C10107,P1117,2026-02-12,27,0.0,Paid,Direct,34646.13,0.0,34646.13,30127.14,4518.99
T51009,C10222,P1331,2025-06-26,26,0.0,Paid,Partner,42995.16,0.0,42995.16,11236.68,31758.48
T51010,C10748,P1250,2025-08-11,7,0.05,Paid,Direct,13295.87,664.79,12631.08,6843.62,5787.46
T51011,C10686,P1083,2025-04-02,6,0.0,Paid,Partner,9908.7,0.0,9908.7,927.3,8981.4
T51012,C10521,P1319,2025-07-31,5,0.05,Paid,Direct,5531.05,276.55,5254.5,4809.6,444.9
T51013,C10781,P1142,2025-08-18,24,0.02,Paid,Partner,52738.08,1054.76,51683.32,20352.72,31330.6
T51014,C10691,P1027,2025-05-11,7,0.0,Paid,Direct,5158.65,0.0,5158.65,4485.81,672.84
T51015,C10339,P1284,2026-07-23,14,0.0,Paid,Partner,30563.96,0.0,30563.96,11098.92,19465.04
T51016,C10293,P1304,2025-06-12,23,0.02,Paid,Direct,15410.23,308.2,15102.03,12448.29,2653.74
T51017,C10945,P1155,2025-04-16,13,0.05,Paid,Direct,13501.02,675.05,12825.97,11740.04,1085.93
T51018,C10971,P1246,2025-11-14,2,0.02,Pending,Online,2633.76,52.68,2581.08,241.0,2340.08
T51019,C10030,P1082,2025-07-04,11,0.0,Paid,Partner,4223.01,0.0,4223.01,2177.01,2046.0
T51020,C10790,P1297,2025-09-21,3,0.0,Paid,Direct,2262.75,0.0,2262.75,640.56,1622.19
T51021,C10132,P1128,2026-02-25,12,0.0,Paid,Direct,9051.84,0.0,9051.84,7871.16,1180.68
T51022,C10861,P1093,2025-02-15,22,0.0,Paid,Partner,8886.46,0.0,8886.46,4605.7,4280.76
T51023,C10588,P1175,2025-10-23,16,0.2,Paid,Online,14170.08,2834.02,11336.06,12321.76,-985.7
T51024,C10687,P1093,2025-01-13,20,0.0,Paid,Direct,8078.6,0.0,8078.6,4187.0,3891.6
T51025,C10701,P1217,2025-01-26,4,0.0,Paid,Online,7674.68,0.0,7674.68,2955.4,4719.28
T51026,C10604,P1261,2025-02-23,22,0.15,Paid,Direct,39973.56,5996.03,33977.53,4838.02,29139.51
T51027,C10250,P1141,2025-04-04,13,0.05,Pending,Partner,23467.99,1173.4,22294.59,6565.0,15729.59
T51028,C10807,P1274,2025-07-22,9,0.02,Paid,Direct,14414.31,288.29,14126.02,6932.43,7193.59
T51029,C10554,P1150,2026-06-27,19,0.05,Paid,Direct,18132.84,906.64,17226.2,15407.1,1819.1
T51030,C10545,P1339,2026-06-10,4,0.15,Paid,Online,2089.44,313.42,1776.02,1816.92,-40.9
T51031,C10318,P1092,2025-03-01,15,0.0,Paid,Direct,12904.65,0.0,12904.65,3780.75,9123.9
T51032,C10010,P1246,2026-07-29,13,0.0,Pending,Online,17119.44,0.0,17119.44,1566.5,15552.94
T51033,C10554,P1187,2026-01-04,5,0.1,Paid,Direct,9100.05,910.0,8190.05,1055.8,7134.25
T51034,C10345,P1330,2025-11-18,28,0.1,Failed,Direct,31422.44,3142.24,28280.2,27323.8,956.4
T51035,C10659,P1076,2026-04-05,11,0.2,Paid,Online,18820.34,3764.07,15056.27,11567.49,3488.78
T51036,C10364,P1068,2025-10-08,2,0.0,Paid,Partner,2753.76,0.0,2753.76,1348.92,1404.84
T51037,C10972,P1303,2025-06-03,13,0.15,Paid,Direct,25239.11,3785.87,21453.24,10280.14,11173.1
T51038,C10680,P1315,2025-11-04,29,0.0,Paid,Partner,28889.22,0.0,28889.22,25120.96,3768.26
T51039,C10455,P1261,2026-02-25,20,0.05,Paid,Direct,36339.6,1816.98,34522.62,4398.2,30124.42
T51040,C10708,P1166,2026-01-31,19,0.15,Paid,Online,37787.96,5668.19,32119.77,21925.05,10194.72
T51041,C10648,P1143,2025-04-09,27,0.0,Failed,Direct,20453.58,0.0,20453.58,11137.5,9316.08
T51042,C10620,P1233,2026-06-29,3,0.0,Paid,Direct,748.71,0.0,748.71,597.57,151.14
T51043,C10578,P1261,2025-06-15,16,0.05,Paid,Direct,29071.68,1453.58,27618.1,3518.56,24099.54
T51044,C10931,P1096,2026-04-21,10,0.1,Paid,Partner,11538.8,1153.88,10384.92,2756.0,7628.92
T51045,C10317,P1002,2025-06-30,20,0.0,Paid,Online,43814.0,0.0,43814.0,23829.2,19984.8
T51046,C10432,P1025,2025-02-06,25,0.1,Paid,Partner,27803.0,2780.3,25022.7,23767.25,1255.45
T51047,C10253,P1120,2026-08-01,3,0.0,Paid,Direct,5727.48,0.0,5727.48,3272.91,2454.57
T51048,C10569,P1238,2025-12-08,5,0.02,Pending,Direct,6236.9,124.74,6112.16,5423.4,688.76
T51049,C10987,P1154,2025-05-05,28,0.0,Paid,Direct,25172.84,0.0,25172.84,11276.44,13896.4
T51050,C10608,P1216,2025-01-01,15,0.15,Paid,Online,5696.1,854.42,4841.68,3248.25,1593.43
T51051,C10206,P1164,2025-03-16,10,0.0,Paid,Direct,12974.9,0.0,12974.9,11282.5,1692.4
T51052,C10921,P1088,2025-04-09,5,0.05,Paid,Partner,10841.95,542.1,10299.85,1205.7,9094.15
T51053,C10790,P1262,2026-06-21,11,0.0,Paid,Direct,8829.92,0.0,8829.92,7095.77,1734.15
T51054,C10440,P1253,2025-04-13,1,0.15,Paid,Online,1734.52,260.18,1474.34,144.1,1330.24
